134	0	0	0.132209	0.528315	1.186754	2.104928	3.279213	4.704975	6.376587	8.287452	10.430029	71.206964	75.397327	79.554548	83.662222	87.704138	91.664345	95.527212	99.277495	102.900395	106.381612	0	-4.206964	-8.397327	-12.554548	-16.662222	-20.704138	-24.664345	-28.527212	-32.277495	-35.900395	-66.867791	-66.471685	-65.813246	-64.895072	-63.720787	-62.295025	-60.623413	-58.712548	-56.569971	-54.204139	0.449041	-0.302861	-0.174852	-0.065207	0.026157	0.099588	0.15569	0.195303	0.219486	0.229491	-0.220573	-0.208762	-0.189475	-0.163304	-0.131061	-0.093767	-0.052631	-0.00903	0.035516	0.07937
136	0	0	0.134182	0.5362	1.204467	2.136345	3.328157	4.775199	6.47176	8.411145	10.585701	72.269755	76.52266	80.741929	84.910912	89.013155	93.03247	96.952991	100.759249	104.436222	107.969397	0	-4.269755	-8.52266	-12.741929	-16.910912	-21.013155	-25.03247	-28.952991	-32.759249	-36.436222	-67.865818	-67.4638	-66.795533	-65.863655	-64.671843	-63.224801	-61.52824	-59.588855	-57.414299	-55.013156	0.463358	-0.312702	-0.180763	-0.067741	0.026448	0.102165	0.160029	0.200907	0.225889	0.236264	-0.226745	-0.214585	-0.194731	-0.16779	-0.1346	-0.096212	-0.053871	-0.008995	0.03685	0.081977
138	0	0	0.136156	0.544086	1.22218	2.167762	3.3771	4.845422	6.566933	8.534838	10.741373	73.332545	77.647993	81.92931	86.159602	90.322172	94.400594	98.37877	102.241002	105.972049	109.557182	0	-4.332545	-8.647993	-12.92931	-17.159602	-21.322172	-25.400594	-29.37877	-33.241002	-36.972049	-68.863844	-68.455914	-67.77782	-66.832238	-65.6229	-64.154578	-62.433067	-60.465162	-58.258627	-55.822173	0.477888	-0.322689	-0.186763	-0.070314	0.026744	0.10478	0.164433	0.206595	0.232387	0.243137	-0.233007	-0.220495	-0.200065	-0.172343	-0.138192	-0.098693	-0.055129	-0.008959	0.038203	0.084624
140	0	0	0.138129	0.551971	1.239892	2.199179	3.426044	4.915646	6.662106	8.658532	10.897045	74.395336	78.773326	83.116692	87.408292	91.631189	95.768719	99.80455	103.722756	107.507875	111.144967	0	-4.395336	-8.773326	-13.116692	-17.408292	-21.631189	-25.768719	-29.80455	-33.722756	-37.507875	-69.861871	-69.448029	-68.760108	-67.800821	-66.573956	-65.084354	-63.337894	-61.341468	-59.102955	-56.63119	0.492631	-0.332823	-0.19285	-0.072925	0.027043	0.107432	0.1689	0.212365	0.238979	0.250111	-0.239361	-0.226491	-0.205476	-0.176962	-0.141836	-0.10121	-0.056405	-0.008923	0.039577	0.087309
142	0	0	0.140102	0.559856	1.257605	2.230596	3.474987	4.98587	6.757279	8.782225	11.052717	75.458127	79.898659	84.304073	88.656982	92.940206	97.136843	101.230329	105.20451	109.043702	112.732753	0	-4.458127	-8.898659	-13.304073	-17.656982	-21.940206	-26.136843	-30.230329	-34.20451	-38.043702	-70.859898	-70.440144	-69.742395	-68.769404	-67.525013	-66.01413	-64.242721	-62.217775	-59.947283	-57.440207	0.507586	-0.343103	-0.199025	-0.075573	0.027346	0.110122	0.173432	0.218218	0.245667	0.257185	-0.245806	-0.232573	-0.210965	-0.181648	-0.145532	-0.103763	-0.057699	-0.008886	0.04097	0.090032
144	0	0	0.142076	0.567741	1.275318	2.262012	3.523931	5.056093	6.852452	8.905918	11.208389	76.520917	81.023993	85.491454	89.905672	94.249223	98.504968	102.656108	106.686263	110.579529	114.320538	0	-4.520917	-9.023993	-13.491454	-17.905672	-22.249223	-26.504968	-30.656108	-34.686263	-38.579529	-71.857924	-71.432259	-70.724682	-69.737988	-68.476069	-66.943907	-65.147548	-63.094082	-60.791611	-58.249224	0.522754	-0.353528	-0.205289	-0.078259	0.027654	0.112851	0.178028	0.224153	0.252449	0.264359	-0.252342	-0.23874	-0.216532	-0.186399	-0.14928	-0.106352	-0.059012	-0.008848	0.042384	0.092795
146	0	0	0.144049	0.575627	1.293031	2.293429	3.572874	5.126317	6.947625	9.029612	11.364061	77.583708	82.149326	86.678835	91.154362	95.55824	99.873092	104.081888	108.168017	112.115356	115.908323	0	-4.583708	-9.149326	-13.678835	-18.154362	-22.55824	-26.873092	-31.081888	-35.168017	-39.115356	-72.855951	-72.424373	-71.706969	-70.706571	-69.427126	-67.873683	-66.052375	-63.970388	-61.635939	-59.058241	0.538134	-0.3641	-0.21164	-0.080983	0.027965	0.115617	0.182688	0.230172	0.259326	0.271634	-0.258969	-0.244994	-0.222177	-0.191217	-0.153081	-0.108977	-0.060342	-0.00881	0.043817	0.095596
148	0	0	0.146022	0.583512	1.310743	2.324846	3.621818	5.19654	7.042798	9.153305	11.519733	78.646498	83.274659	87.866217	92.403052	96.867257	101.241217	105.507667	109.64977	113.651182	117.496108	0	-4.646498	-9.274659	-13.866217	-18.403052	-22.867257	-27.241217	-31.507667	-35.64977	-39.651182	-73.853978	-73.416488	-72.689257	-71.675154	-70.378182	-68.80346	-66.957202	-64.846695	-62.480267	-59.867258	0.553726	-0.374818	-0.218079	-0.083745	0.028281	0.118422	0.187412	0.236274	0.266297	0.279008	-0.265688	-0.251334	-0.227899	-0.196101	-0.156933	-0.111639	-0.061691	-0.008771	0.04527	0.098436
150	0	0	0.147995	0.591397	1.328456	2.356263	3.670761	5.266764	7.137971	9.276998	11.675405	79.709289	84.399992	89.053598	93.651742	98.176274	102.609342	106.933446	111.131524	115.187009	119.083894	0	-4.709289	-9.399992	-14.053598	-18.651742	-23.176274	-27.609342	-31.933446	-36.131524	-40.187009	-74.852005	-74.408603	-73.671544	-72.643737	-71.329239	-69.733236	-67.862029	-65.723002	-63.324595	-60.676275	0.569531	-0.385682	-0.224605	-0.086544	0.0286	0.121264	0.1922	0.242458	0.273364	0.286483	-0.272497	-0.25776	-0.233699	-0.201052	-0.160839	-0.114336	-0.063059	-0.008731	0.046743	0.101315
100	0.01	0	0.158759	0.509194	1.049957	1.778968	2.693423	3.789806	5.0639	6.510805	8.124959	53.099834	56.187748	59.251865	62.280402	65.261711	68.184329	71.037014	73.808798	76.489021	79.067373	0	-3.097259	-6.178723	-9.232539	-12.246966	-15.210408	-18.111471	-20.938996	-23.682112	-26.330269	-48.903837	-48.615719	-48.136754	-47.468784	-46.614377	-45.576819	-44.360101	-42.968901	-41.408569	-39.685107	0.226982	-0.149617	-0.082166	-0.024688	0.022902	0.06083	0.089452	0.109251	0.120817	0.124845	-0.125492	-0.119086	-0.108621	-0.09441	-0.076882	-0.056579	-0.034141	-0.0103	0.014138	0.0383
102	0.01	0	0.161935	0.519378	1.070956	1.814547	2.747291	3.865602	5.165178	6.641022	8.287459	54.161831	57.311503	60.436902	63.52601	66.566945	69.548016	72.457755	75.284974	78.018801	80.64872	0	-3.159204	-6.302297	-9.41719	-12.491905	-15.514616	-18.4737	-21.357776	-24.155754	-26.856875	-49.881914	-49.588034	-49.099489	-48.418159	-47.546664	-46.488355	-45.247303	-43.828279	-42.23674	-40.478809	0.237276	-0.156674	-0.086387	-0.026477	0.023144	0.062711	0.092594	0.113294	0.125427	0.129713	-0.129925	-0.123271	-0.112401	-0.097639	-0.079434	-0.058348	-0.035047	-0.010293	0.015075	0.040152
104	0.01	0	0.16511	0.529562	1.091955	1.850126	2.801159	3.941398	5.266456	6.771238	8.449958	55.223828	58.435258	61.621939	64.771618	67.87218	70.911703	73.878495	76.76115	79.548582	82.230068	0	-3.22115	-6.425872	-9.601841	-12.736844	-15.818824	-18.83593	-21.776556	-24.629396	-27.38348	-50.859991	-50.560348	-50.062224	-49.367535	-48.478952	-47.399891	-46.134505	-44.687657	-43.064912	-41.272511	0.247776	-0.163872	-0.090693	-0.028303	0.02339	0.064628	0.095797	0.117417	0.130127	0.134677	-0.134445	-0.127538	-0.116254	-0.100932	-0.082036	-0.060151	-0.035971	-0.010286	0.016032	0.042041
106	0.01	0	0.168285	0.539746	1.112954	1.885706	2.855028	4.017194	5.367734	6.901454	8.612457	56.285824	59.559013	62.806976	66.017226	69.177414	72.275389	75.299235	78.237326	81.078362	83.811415	0	-3.283095	-6.549446	-9.786492	-12.981784	-16.123032	-19.198159	-22.195336	-25.103039	-27.910085	-51.838068	-51.532663	-51.02496	-50.316911	-49.411239	-48.311428	-47.021707	-45.547035	-43.893083	-42.066213	0.258481	-0.171212	-0.095084	-0.030165	0.02364	0.066582	0.099062	0.12162	0.134919	0.139736	-0.139053	-0.131887	-0.120182	-0.104287	-0.084688	-0.061989	-0.036912	-0.010278	0.017008	0.043967
108	0.01	0	0.17146	0.54993	1.133953	1.921285	2.908896	4.09299	5.469012	7.03167	8.774956	57.347821	60.682768	63.992014	67.262834	70.482648	73.639076	76.719975	79.713502	82.608142	85.392763	0	-3.34504	-6.673021	-9.971142	-13.226723	-16.42724	-19.560389	-22.614116	-25.576681	-28.436691	-52.816144	-52.504977	-51.987695	-51.266286	-50.343527	-49.222964	-47.908909	-46.406413	-44.721254	-42.859916	0.269391	-0.178692	-0.099559	-0.032064	0.023893	0.068573	0.102389	0.125902	0.139801	0.144892	-0.143747	-0.136318	-0.124183	-0.107706	-0.087389	-0.063861	-0.037871	-0.010269	0.018003	0.04593
110	0.01	0	0.174635	0.560114	1.154953	1.956864	2.962765	4.168786	5.57029	7.161886	8.937455	58.409818	61.806523	65.177051	68.508442	71.787882	75.002762	78.140716	81.189678	84.137923	86.97411	0	-3.406985	-6.796595	-10.155793	-13.471662	-16.731448	-19.922618	-23.032896	-26.050323	-28.963296	-53.794221	-53.477291	-52.95043	-52.215662	-51.275814	-50.1345	-48.796111	-47.265791	-45.549426	-43.653618	0.280506	-0.186313	-0.104119	-0.033998	0.024151	0.0706	0.105777	0.130264	0.144774	0.150145	-0.148529	-0.140832	-0.128259	-0.111189	-0.090141	-0.065768	-0.038847	-0.01026	0.019017	0.04793
112	0.01	0	0.177811	0.570298	1.175952	1.992444	3.016633	4.244582	5.671567	7.292102	9.099955	59.471814	62.930278	66.362088	69.75405	73.093116	76.366449	79.561456	82.665854	85.667703	88.555458	0	-3.46893	-6.92017	-10.340444	-13.716602	-17.035657	-20.284847	-23.451676	-26.523965	-29.489902	-54.772298	-54.449606	-53.913165	-53.165038	-52.208102	-51.046037	-49.683313	-48.125169	-46.377597	-44.44732	0.291826	-0.194075	-0.108764	-0.03597	0.024413	0.072663	0.109227	0.134705	0.149838	0.155493	-0.153397	-0.145427	-0.132409	-0.114734	-0.092942	-0.067709	-0.03984	-0.01025	0.02005	0.049967
114	0.01	0	0.180986	0.580482	1.196951	2.028023	3.070502	4.320378	5.772845	7.422318	9.262454	60.533811	64.054033	67.547126	70.999658	74.398351	77.730135	80.982196	84.14203	87.197484	90.136805	0	-3.530876	-7.043744	-10.525095	-13.961541	-17.339865	-20.647077	-23.870456	-26.997608	-30.016507	-55.750375	-55.42192	-54.8759	-54.114413	-53.140389	-51.957573	-50.570515	-48.984547	-47.205768	-45.241022	0.303351	-0.201978	-0.113493	-0.037977	0.024679	0.074764	0.112739	0.139226	0.154993	0.160938	-0.158353	-0.150105	-0.136633	-0.118343	-0.095793	-0.069685	-0.040851	-0.010239	0.021101	0.052041
116	0.01	0	0.184161	0.590665	1.21795	2.063602	3.12437	4.396175	5.874123	7.552534	9.424953	61.595808	65.177787	68.732163	72.245266	75.703585	79.093822	82.402937	85.618205	88.727264	91.718153	0	-3.592821	-7.167318	-10.709746	-14.20648	-17.644073	-21.009306	-24.289235	-27.47125	-30.543112	-56.728451	-56.394235	-55.838635	-55.063789	-54.072677	-52.86911	-51.457717	-49.843925	-48.03394	-46.034724	0.315081	-0.210021	-0.118307	-0.04002	0.024949	0.076901	0.116312	0.143827	0.16024	0.166478	-0.163396	-0.154865	-0.140932	-0.122015	-0.098694	-0.071695	-0.041879	-0.010228	0.022172	0.054152
118	0.01	0	0.187336	0.600849	1.238949	2.099182	3.178239	4.471971	5.975401	7.68275	9.587452	62.657804	66.301542	69.9172	73.490874	77.008819	80.457509	83.823677	87.094381	90.257044	93.2995	0	-3.654766	-7.290893	-10.894396	-14.45142	-17.948281	-21.371536	-24.708015	-27.944892	-31.069718	-57.706528	-57.366549	-56.80137	-56.013165	-55.004964	-53.780646	-52.344919	-50.703303	-48.862111	-46.828426	0.327017	-0.218206	-0.123205	-0.0421	0.025223	0.079074	0.119948	0.148508	0.165577	0.172116	-0.168526	-0.159708	-0.145304	-0.125751	-0.101646	-0.07374	-0.042925	-0.010217	0.023262	0.0563
120	0.01	0	0.190511	0.611033	1.259948	2.134761	3.232107	4.547767	6.076679	7.812967	9.749951	63.719801	67.425297	71.102237	74.736482	78.314053	81.821195	85.244417	88.570557	91.786825	94.880848	0	-3.716711	-7.414467	-11.079047	-14.696359	-18.252489	-21.733765	-25.126795	-28.418534	-31.596323	-58.684605	-58.338863	-57.764105	-56.96254	-55.937252	-54.692182	-53.232121	-51.562681	-49.690283	-47.622128	0.339157	-0.22653	-0.128187	-0.044216	0.025501	0.081285	0.123645	0.153268	0.171005	0.177849	-0.173743	-0.164632	-0.149751	-0.12955	-0.104647	-0.075819	-0.043988	-0.010204	0.02437	0.058485
122	0.01	0	0.193687	0.621217	1.280947	2.170341	3.285976	4.623563	6.177957	7.943183	9.91245	64.781798	68.549052	72.287275	75.98209	79.619288	83.184882	86.665157	90.046733	93.316605	96.462195	0	-3.778656	-7.538042	-11.263698	-14.941298	-18.556697	-22.095995	-25.545575	-28.892177	-32.122929	-59.662682	-59.311178	-58.72684	-57.911916	-56.869539	-55.603719	-54.119323	-52.422059	-50.518454	-48.41583	0.351502	-0.234996	-0.133254	-0.046368	0.025784	0.083532	0.127403	0.158108	0.176524	0.183678	-0.179047	-0.169639	-0.154273	-0.133413	-0.107698	-0.077933	-0.045069	-0.010192	0.025498	0.060707
124	0.01	0	0.196862	0.631401	1.301947	2.20592	3.339844	4.699359	6.279235	8.073399	10.07495	65.843794	69.672807	73.472312	77.227698	80.924522	84.548568	88.085898	91.522909	94.846386	98.043542	0	-3.840602	-7.661616	-11.448349	-15.186238	-18.860905	-22.458224	-25.964355	-29.365819	-32.649534	-60.640758	-60.283492	-59.689575	-58.861292	-57.801827	-56.515255	-55.006525	-53.281437	-51.346625	-49.209533	0.364051	-0.243602	-0.138405	-0.048556	0.026071	0.085816	0.131224	0.163028	0.182135	0.189604	-0.184439	-0.174728	-0.158868	-0.137339	-0.1108	-0.080081	-0.046167	-0.010179	0.026644	0.062966
126	0.01	0	0.200037	0.641585	1.322946	2.241499	3.393712	4.775155	6.380513	8.203615	10.237449	66.905791	70.796562	74.657349	78.473306	82.229756	85.912255	89.506638	92.999085	96.376166	99.62489	0	-3.902547	-7.785191	-11.632999	-15.431177	-19.165114	-22.820453	-26.383135	-29.839461	-33.176139	-61.618835	-61.255807	-60.65231	-59.810667	-58.734115	-57.426791	-55.893727	-54.140815	-52.174797	-50.003235	0.376806	-0.252349	-0.143641	-0.050781	0.026362	0.088137	0.135106	0.168028	0.187836	0.195626	-0.189918	-0.1799	-0.163538	-0.141328	-0.113951	-0.082264	-0.047283	-0.010165	0.027809	0.065261
128	0.01	0	0.203212	0.651769	1.343945	2.277079	3.447581	4.850951	6.481791	8.333831	10.399948	67.967788	71.920317	75.842387	79.718915	83.53499	87.275942	90.927378	94.475261	97.905947	101.206237	0	-3.964492	-7.908765	-11.81765	-15.676116	-19.469322	-23.182683	-26.801915	-30.313103	-33.702745	-62.596912	-62.228121	-61.615045	-60.760043	-59.666402	-58.338328	-56.780929	-55.000193	-53.002968	-50.796937	0.389765	-0.261236	-0.148961	-0.053041	0.026657	0.090494	0.139051	0.173107	0.193629	0.201744	-0.195484	-0.185154	-0.168282	-0.145381	-0.117153	-0.084482	-0.048416	-0.010151	0.028993	0.067594
130	0.01	0	0.206387	0.661953	1.364944	2.312658	3.501449	4.926747	6.583069	8.464047	10.562447	69.029785	73.044072	77.027424	80.964523	84.840224	88.639628	92.348119	95.951437	99.435727	102.787585	0	-4.026437	-8.03234	-12.002301	-15.921055	-19.77353	-23.544912	-27.220695	-30.786746	-34.22935	-63.574989	-63.200435	-62.577781	-61.709419	-60.59869	-59.249864	-57.668131	-55.859571	-53.831139	-51.590639	0.402929	-0.270264	-0.154365	-0.055337	0.026956	0.092889	0.143057	0.178266	0.199512	0.207959	-0.201137	-0.19049	-0.173101	-0.149497	-0.120405	-0.086734	-0.049567	-0.010137	0.030196	0.069964
